session_date,signal_time,entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_brl,fill_reason,exit_reason
2021-09-03,2021-09-03 10:36:00,2021-09-03 10:36:00,2021-09-03 10:37:00,long,5188.0,5191.0,5179.5,5191.0,3.0,30.0,limit_touch,take_profit
2021-09-03,2021-09-03 10:45:00,2021-09-03 10:46:00,2021-09-03 10:48:00,long,5197.5,5200.5,5189.0,5200.5,3.0,30.0,limit_touch,take_profit
2021-09-03,2021-09-03 11:07:00,2021-09-03 11:17:00,2021-09-03 11:22:00,long,5200.0,5203.5,5191.5,5203.5,3.5,35.0,limit_touch,take_profit
2021-09-03,2021-09-03 11:30:00,2021-09-03 11:34:00,2021-09-03 11:55:00,long,5200.5,5192.0,5192.0,5203.5,-8.5,-85.0,limit_touch,stop_loss
2021-09-10,2021-09-10 10:33:00,2021-09-10 10:35:00,2021-09-10 11:00:00,long,5232.0,5220.0,5220.0,5236.5,-12.0,-120.0,limit_touch,stop_loss
2021-09-10,2021-09-10 11:25:00,2021-09-10 11:28:00,2021-09-10 11:30:00,long,5233.0,5237.5,5221.0,5237.5,4.5,45.0,limit_touch,take_profit
2021-09-10,2021-09-10 11:34:00,2021-09-10 11:47:00,2021-09-10 11:48:00,long,5242.5,5247.0,5230.5,5247.0,4.5,45.0,limit_touch,take_profit
2021-09-14,2021-09-14 11:01:00,2021-09-14 11:03:00,2021-09-14 11:09:00,long,5258.0,5249.0,5249.0,5261.5,-9.0,-90.0,limit_touch,stop_loss
2021-09-17,2021-09-17 11:02:00,2021-09-17 11:21:00,2021-09-17 11:23:00,long,5342.5,5345.5,5335.0,5345.5,3.0,30.0,limit_touch,take_profit
2021-09-21,2021-09-21 11:14:00,2021-09-21 11:15:00,2021-09-21 11:16:00,long,5336.5,5340.0,5327.0,5340.0,3.5,35.0,limit_touch,take_profit
2021-09-21,2021-09-21 11:18:00,2021-09-21 11:19:00,2021-09-21 11:21:00,long,5338.0,5341.5,5328.5,5341.5,3.5,35.0,limit_touch,take_profit
2021-09-21,2021-09-21 11:23:00,2021-09-21 11:23:00,2021-09-21 11:23:00,long,5339.0,5342.5,5329.5,5342.5,3.5,35.0,limit_touch,take_profit
2021-09-21,2021-09-21 12:34:00,2021-09-21 12:34:00,2021-09-21 12:35:00,short,5306.0,5302.5,5315.5,5302.5,3.5,35.0,limit_touch,take_profit
2021-09-21,2021-09-21 12:51:00,2021-09-21 12:53:00,2021-09-21 12:55:00,short,5304.0,5300.5,5313.5,5300.5,3.5,35.0,limit_touch,take_profit
2021-09-21,2021-09-21 13:12:00,2021-09-21 13:26:00,2021-09-21 14:20:00,short,5296.0,5292.5,5305.5,5292.5,3.5,35.0,limit_touch,take_profit
2021-09-24,2021-09-24 10:11:00,2021-09-24 10:14:00,2021-09-24 10:14:00,long,5352.0,5355.0,5345.0,5355.0,3.0,30.0,limit_touch,take_profit
2021-09-24,2021-09-24 11:20:00,2021-09-24 11:27:00,2021-09-24 11:37:00,long,5353.5,5346.0,5346.0,5356.5,-7.5,-75.0,limit_touch,stop_loss
2021-09-28,2021-09-28 10:14:00,2021-09-28 10:14:00,2021-09-28 10:14:00,short,5397.0,5394.5,5404.0,5394.5,2.5,25.0,limit_touch,take_profit
2021-09-28,2021-09-28 10:21:00,2021-09-28 10:21:00,2021-09-28 10:22:00,short,5395.5,5393.0,5402.5,5393.0,2.5,25.0,limit_touch,take_profit
2021-09-28,2021-09-28 10:23:00,2021-09-28 10:23:00,2021-09-28 10:33:00,short,5395.0,5402.0,5402.0,5392.5,-7.0,-70.0,limit_touch,stop_loss
2021-09-28,2021-09-28 10:54:00,2021-09-28 10:56:00,2021-09-28 11:00:00,long,5422.5,5415.5,5415.5,5425.0,-7.0,-70.0,limit_touch,stop_loss
2021-09-28,2021-09-28 11:13:00,2021-09-28 11:15:00,2021-09-28 11:16:00,long,5426.5,5429.5,5419.5,5429.5,3.0,30.0,limit_touch,take_profit
2021-09-28,2021-09-28 12:22:00,2021-09-28 12:26:00,2021-09-28 12:46:00,long,5436.5,5439.5,5429.0,5439.5,3.0,30.0,limit_touch,take_profit
2021-10-01,2021-10-01 10:19:00,2021-10-01 10:19:00,2021-10-01 10:20:00,short,5425.5,5422.0,5434.5,5422.0,3.5,35.0,limit_touch,take_profit
