session_date,signal_time,entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_brl,fill_reason,exit_reason
2023-10-20,2023-10-20 10:00:00,2023-10-20 11:00:00,2023-10-20 12:00:00,short,5068.0,5060.5,5089.0,5060.5,7.5,75.0,h1_proxy_limit,take_profit
2023-10-24,2023-10-24 10:00:00,2023-10-24 11:00:00,2023-10-24 12:00:00,short,5014.0,5008.5,5029.5,5008.5,5.5,55.0,h1_proxy_limit,take_profit
2023-10-25,2023-10-25 11:00:00,2023-10-25 12:00:00,2023-10-25 13:00:00,long,5015.5,5002.0,5002.0,5020.5,-13.5,-135.0,h1_proxy_limit,stop_loss
2023-10-27,2023-10-27 10:00:00,2023-10-27 11:00:00,2023-10-27 13:00:00,short,4948.0,4963.5,4963.5,4942.5,-15.5,-155.0,h1_proxy_limit,stop_loss
2023-10-31,2023-10-31 10:00:00,2023-10-31 11:00:00,2023-10-31 16:00:00,long,5074.0,5053.5,5053.5,5081.5,-20.5,-205.0,h1_proxy_limit,stop_loss
2023-11-06,2023-11-06 10:00:00,2023-11-06 11:00:00,2023-11-06 12:00:00,long,4921.0,4908.5,4908.5,4925.5,-12.5,-125.0,h1_proxy_limit,stop_loss
2023-11-07,2023-11-07 10:00:00,2023-11-07 11:00:00,2023-11-07 12:00:00,short,4884.5,4879.5,4898.5,4879.5,5.0,50.0,h1_proxy_limit,take_profit
2023-11-09,2023-11-09 10:00:00,2023-11-09 11:00:00,2023-11-09 12:00:00,short,4911.5,4907.5,4922.0,4907.5,4.0,40.0,h1_proxy_limit,take_profit
2023-11-10,2023-11-10 10:00:00,2023-11-10 11:00:00,2023-11-10 12:00:00,short,4935.0,4930.0,4949.5,4930.0,5.0,50.0,h1_proxy_limit,take_profit
2023-11-13,2023-11-13 10:00:00,2023-11-13 11:00:00,2023-11-13 12:00:00,long,4944.5,4932.5,4932.5,4949.0,-12.0,-120.0,h1_proxy_limit,stop_loss
2023-11-14,2023-11-14 10:00:00,2023-11-14 11:00:00,2023-11-14 12:00:00,short,4871.5,4866.5,4886.0,4866.5,5.0,50.0,h1_proxy_limit,take_profit
2023-11-16,2023-11-16 10:00:00,2023-11-16 11:00:00,2023-11-16 12:00:00,short,4852.5,4865.0,4865.0,4848.0,-12.5,-125.0,h1_proxy_limit,stop_loss
2023-11-17,2023-11-17 10:00:00,2023-11-17 11:00:00,2023-11-17 12:00:00,long,4893.0,4898.5,4877.5,4898.5,5.5,55.0,h1_proxy_limit,take_profit
2023-11-21,2023-11-21 10:00:00,2023-11-21 11:00:00,2023-11-21 12:00:00,long,4879.0,4883.5,4866.5,4883.5,4.5,45.0,h1_proxy_limit,take_profit
2023-11-24,2023-11-24 10:00:00,2023-11-24 11:00:00,2023-11-24 12:00:00,short,4890.5,4901.0,4901.0,4886.5,-10.5,-105.0,h1_proxy_limit,stop_loss
2023-11-27,2023-11-27 10:00:00,2023-11-27 11:00:00,2023-11-27 12:00:00,short,4882.0,4893.0,4893.0,4878.0,-11.0,-110.0,h1_proxy_limit,stop_loss
2023-11-29,2023-11-29 10:00:00,2023-11-29 11:00:00,2023-11-29 12:00:00,long,4894.0,4883.0,4883.0,4898.0,-11.0,-110.0,h1_proxy_limit,stop_loss
2023-11-30,2023-11-30 10:00:00,2023-11-30 11:00:00,2023-11-30 16:00:00,long,4952.5,4934.5,4934.5,4959.0,-18.0,-180.0,h1_proxy_limit,stop_loss
2023-12-01,2023-12-01 10:00:00,2023-12-01 11:00:00,2023-12-01 12:00:00,long,4941.0,4927.5,4927.5,4946.0,-13.5,-135.0,h1_proxy_limit,stop_loss
2023-12-04,2023-12-04 10:00:00,2023-12-04 11:00:00,2023-12-04 12:00:00,long,4917.0,4921.5,4904.5,4921.5,4.5,45.0,h1_proxy_limit,take_profit
2023-12-07,2023-12-07 10:00:00,2023-12-07 11:00:00,2023-12-07 12:00:00,short,4897.5,4907.5,4907.5,4894.0,-10.0,-100.0,h1_proxy_limit,stop_loss
2023-12-08,2023-12-08 10:00:00,2023-12-08 11:00:00,2023-12-08 12:00:00,long,4933.0,4920.0,4920.0,4937.5,-13.0,-130.0,h1_proxy_limit,stop_loss
2023-12-11,2023-12-11 10:00:00,2023-12-11 11:00:00,2023-12-11 13:00:00,long,4959.5,4946.5,4946.5,4964.0,-13.0,-130.0,h1_proxy_limit,stop_loss
2023-12-12,2023-12-12 10:00:00,2023-12-12 11:00:00,2023-12-12 12:00:00,long,4946.0,4950.0,4934.5,4950.0,4.0,40.0,h1_proxy_limit,take_profit
2023-12-14,2023-12-14 11:00:00,2023-12-14 12:00:00,2023-12-14 15:00:00,short,4888.5,4909.0,4909.0,4881.0,-20.5,-205.0,h1_proxy_limit,stop_loss
2023-12-15,2023-12-15 10:00:00,2023-12-15 11:00:00,2023-12-15 12:00:00,long,4942.5,4948.0,4927.0,4948.0,5.5,55.0,h1_proxy_limit,take_profit
2023-12-18,2023-12-18 10:00:00,2023-12-18 11:00:00,2023-12-18 14:00:00,short,4935.5,4931.5,4947.5,4931.5,4.0,40.0,h1_proxy_limit,take_profit
2023-12-19,2023-12-19 10:00:00,2023-12-19 11:00:00,2023-12-19 12:00:00,short,4868.0,4863.0,4881.5,4863.0,5.0,50.0,h1_proxy_limit,take_profit
2023-12-20,2023-12-20 11:00:00,2023-12-20 12:00:00,2023-12-20 13:00:00,long,4873.0,4876.5,4863.5,4876.5,3.5,35.0,h1_proxy_limit,take_profit
2023-12-21,2023-12-21 10:00:00,2023-12-21 11:00:00,2023-12-21 12:00:00,short,4882.0,4877.0,4896.5,4877.0,5.0,50.0,h1_proxy_limit,take_profit
2023-12-22,2023-12-22 10:00:00,2023-12-22 11:00:00,2023-12-22 12:00:00,short,4864.5,4860.5,4875.5,4860.5,4.0,40.0,h1_proxy_limit,take_profit
2023-12-26,2023-12-26 10:00:00,2023-12-26 11:00:00,2023-12-26 12:00:00,short,4839.0,4835.5,4848.5,4835.5,3.5,35.0,h1_proxy_limit,take_profit
