session_date,signal_time,entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_brl,fill_reason,exit_reason
2021-06-23,2021-06-23 13:22:00,2021-06-23 13:23:00,2021-06-23 13:32:00,short,4946.5,4955.0,4955.0,4942.0,-8.5,-85.0,limit_touch,stop_loss
2021-06-24,2021-06-24 12:23:00,2021-06-24 12:25:00,2021-06-24 12:40:00,short,4929.0,4925.0,4936.5,4925.0,4.0,40.0,limit_touch,take_profit
2021-06-24,2021-06-24 12:49:00,2021-06-24 12:53:00,2021-06-24 12:59:00,short,4925.0,4921.0,4932.5,4921.0,4.0,40.0,limit_touch,take_profit
2021-06-24,2021-06-24 13:40:00,2021-06-24 13:46:00,2021-06-24 13:52:00,short,4922.0,4918.0,4929.0,4918.0,4.0,40.0,limit_touch,take_profit
2021-06-24,2021-06-24 14:11:00,2021-06-24 14:32:00,2021-06-24 14:56:00,short,4914.0,4910.0,4921.0,4910.0,4.0,40.0,limit_touch,take_profit
2021-06-25,2021-06-25 12:05:00,2021-06-25 12:05:00,2021-06-25 12:10:00,long,4937.0,4941.0,4929.5,4941.0,4.0,40.0,limit_touch,take_profit
2021-06-25,2021-06-25 12:18:00,2021-06-25 12:20:00,2021-06-25 12:20:00,long,4940.5,4944.5,4933.5,4944.5,4.0,40.0,limit_touch,take_profit
2021-06-25,2021-06-25 14:21:00,2021-06-25 14:29:00,2021-06-25 14:29:00,long,4951.0,4955.0,4944.0,4955.0,4.0,40.0,limit_touch,take_profit
2021-06-29,2021-06-29 11:22:00,2021-06-29 11:25:00,2021-06-29 11:32:00,long,4966.0,4959.0,4959.0,4970.0,-7.0,-70.0,limit_touch,stop_loss
2021-06-29,2021-06-29 14:44:00,2021-06-29 14:50:00,2021-06-29 14:50:00,short,4929.0,4925.5,4935.5,4925.5,3.5,35.0,limit_touch,take_profit
2021-06-30,2021-06-30 11:59:00,2021-06-30 12:01:00,2021-06-30 12:03:00,long,5028.5,5033.0,5020.0,5033.0,4.5,45.0,limit_touch,take_profit
2021-06-30,2021-06-30 12:41:00,2021-06-30 12:48:00,2021-06-30 13:00:00,long,5030.0,5021.5,5021.5,5034.5,-8.5,-85.0,limit_touch,stop_loss
2021-07-01,2021-07-01 11:16:00,2021-07-01 11:42:00,2021-07-01 12:02:00,long,5028.0,5032.5,5019.5,5032.5,4.5,45.0,limit_touch,take_profit
2021-07-01,2021-07-01 12:37:00,2021-07-01 12:50:00,2021-07-01 13:37:00,long,5049.5,5041.0,5041.0,5054.0,-8.5,-85.0,limit_touch,stop_loss
2021-07-05,2021-07-05 11:41:00,2021-07-05 11:43:00,2021-07-05 12:23:00,long,5095.0,5099.5,5087.0,5099.5,4.5,45.0,limit_touch,take_profit
2021-07-05,2021-07-05 12:25:00,2021-07-05 12:30:00,2021-07-05 12:49:00,long,5101.0,5093.5,5093.5,5105.0,-7.5,-75.0,limit_touch,stop_loss
2021-07-06,2021-07-06 12:15:00,2021-07-06 12:22:00,2021-07-06 12:22:00,long,5202.5,5207.0,5194.5,5207.0,4.5,45.0,limit_touch,take_profit
2021-07-07,2021-07-07 11:19:00,2021-07-07 11:27:00,2021-07-07 11:28:00,long,5249.5,5254.5,5240.0,5254.5,5.0,50.0,limit_touch,take_profit
2021-07-07,2021-07-07 11:36:00,2021-07-07 11:43:00,2021-07-07 11:43:00,long,5266.0,5271.0,5256.5,5271.0,5.0,50.0,limit_touch,take_profit
2021-07-07,2021-07-07 12:19:00,2021-07-07 12:23:00,2021-07-07 12:23:00,long,5279.5,5284.5,5270.0,5284.5,5.0,50.0,limit_touch,take_profit
2021-07-08,2021-07-08 11:21:00,2021-07-08 11:21:00,2021-07-08 11:21:00,long,5308.0,5314.0,5296.5,5314.0,6.0,60.0,limit_touch,take_profit
2021-07-08,2021-07-08 11:23:00,2021-07-08 11:23:00,2021-07-08 11:29:00,long,5312.5,5301.0,5301.0,5319.0,-11.5,-115.0,limit_touch,stop_loss
2021-07-08,2021-07-08 11:40:00,2021-07-08 11:40:00,2021-07-08 11:40:00,long,5319.0,5307.0,5307.0,5325.5,-12.0,-120.0,limit_touch,stop_loss
2021-07-08,2021-07-08 12:07:00,2021-07-08 12:07:00,2021-07-08 12:07:00,short,5276.5,5270.0,5289.0,5270.0,6.5,65.0,limit_touch,take_profit
2021-07-08,2021-07-08 12:08:00,2021-07-08 12:09:00,2021-07-08 12:09:00,short,5288.0,5288.0,5288.0,5269.0,-0.0,-0.0,better_open,stop_gap_open
2021-07-08,2021-07-08 12:42:00,2021-07-08 12:46:00,2021-07-08 12:48:00,short,5258.5,5252.0,5271.0,5252.0,6.5,65.0,limit_touch,take_profit
2021-07-08,2021-07-08 13:25:00,2021-07-08 13:34:00,2021-07-08 13:38:00,short,5245.5,5239.0,5257.5,5239.0,6.5,65.0,limit_touch,take_profit
2021-07-12,2021-07-12 12:38:00,2021-07-12 12:55:00,2021-07-12 12:55:00,short,5215.0,5210.0,5224.5,5210.0,5.0,50.0,limit_touch,take_profit
2021-07-13,2021-07-13 11:18:00,2021-07-13 11:20:00,2021-07-13 11:34:00,short,5176.0,5186.0,5186.0,5170.5,-10.0,-100.0,limit_touch,stop_loss
2021-07-13,2021-07-13 12:41:00,2021-07-13 12:48:00,2021-07-13 12:50:00,short,5173.5,5168.0,5183.5,5168.0,5.5,55.0,limit_touch,take_profit
2021-07-13,2021-07-13 13:50:00,2021-07-13 13:57:00,2021-07-13 14:03:00,short,5169.0,5178.0,5178.0,5164.0,-9.0,-90.0,limit_touch,stop_loss
2021-07-14,2021-07-14 11:20:00,2021-07-14 11:27:00,2021-07-14 11:40:00,short,5089.0,5098.5,5098.5,5084.0,-9.5,-95.0,limit_touch,stop_loss
2021-07-15,2021-07-15 11:50:00,2021-07-15 11:51:00,2021-07-15 11:51:00,long,5112.0,5117.0,5102.5,5117.0,5.0,50.0,limit_touch,take_profit
2021-07-15,2021-07-15 12:26:00,2021-07-15 12:33:00,2021-07-15 12:58:00,long,5123.0,5128.0,5113.5,5128.0,5.0,50.0,limit_touch,take_profit
2021-07-15,2021-07-15 14:16:00,2021-07-15 14:21:00,2021-07-15 14:39:00,long,5134.0,5139.0,5124.5,5139.0,5.0,50.0,limit_touch,take_profit
2021-07-16,2021-07-16 12:01:00,2021-07-16 12:02:00,2021-07-16 12:11:00,short,5090.5,5100.0,5100.0,5085.5,-9.5,-95.0,limit_touch,stop_loss
2021-07-16,2021-07-16 13:56:00,2021-07-16 14:01:00,2021-07-16 14:49:00,short,5089.5,5099.0,5099.0,5084.5,-9.5,-95.0,limit_touch,stop_loss
2021-07-19,2021-07-19 12:30:00,2021-07-19 12:33:00,2021-07-19 12:40:00,long,5215.5,5221.0,5205.5,5221.0,5.5,55.0,limit_touch,take_profit
2021-07-19,2021-07-19 13:41:00,2021-07-19 13:46:00,2021-07-19 13:56:00,long,5227.0,5232.5,5217.0,5232.5,5.5,55.0,limit_touch,take_profit
