session_date,entry_time,exit_time,direction,entry_price,exit_price,pnl_points,pnl_brl,exit_reason
2022-11-14,2022-11-14 13:15:00-03:00,2022-11-14 13:30:00-03:00,long,5342.0,5326.0,-16.0,-164.0,stop_loss
2022-11-14,2022-11-14 13:45:00-03:00,2022-11-14 14:00:00-03:00,short,5305.0,5324.0,-19.0,-194.0,stop_loss
2022-11-14,2022-11-14 15:15:00-03:00,2022-11-16 06:00:00-03:00,long,5348.5,5375.5,27.0,266.0,take_profit
2022-11-16,2022-11-16 09:15:00-03:00,2022-11-16 09:30:00-03:00,long,5359.5,5336.5,-23.0,-234.0,stop_loss
2022-11-17,2022-11-17 13:15:00-03:00,2022-11-17 13:45:00-03:00,short,5457.5,5430.0,27.5,271.0,take_profit
2022-11-18,2022-11-18 14:00:00-03:00,2022-11-18 15:15:00-03:00,long,5389.5,5393.5,4.0,36.0,time_cutoff
2022-11-21,2022-11-21 09:45:00-03:00,2022-11-21 10:15:00-03:00,long,5369.0,5350.5,-18.5,-189.0,stop_loss
2022-11-21,2022-11-21 10:45:00-03:00,2022-11-21 12:00:00-03:00,short,5352.0,5325.0,27.0,266.0,take_profit
2022-11-23,2022-11-23 13:30:00-03:00,2022-11-23 15:15:00-03:00,short,5375.5,5361.5,14.0,136.0,time_cutoff
2022-11-30,2022-11-30 10:00:00-03:00,2022-11-30 12:00:00-03:00,short,5292.0,5268.5,23.5,231.0,take_profit
2022-12-01,2022-12-01 13:30:00-03:00,2022-12-01 15:00:00-03:00,long,5234.5,5219.5,-15.0,-154.0,stop_loss
2022-12-02,2022-12-02 09:30:00-03:00,2022-12-02 09:45:00-03:00,long,5236.0,5263.0,27.0,266.0,take_profit
2022-12-06,2022-12-06 12:15:00-03:00,2022-12-06 13:00:00-03:00,long,5289.5,5278.5,-11.0,-114.0,stop_loss
2022-12-06,2022-12-06 15:15:00-03:00,2022-12-07 06:00:00-03:00,short,5261.5,5291.0,-29.5,-299.0,stop_gap_open
2022-12-08,2022-12-08 12:15:00-03:00,2022-12-08 12:30:00-03:00,long,5242.5,5230.5,-12.0,-124.0,stop_loss
2022-12-09,2022-12-09 09:45:00-03:00,2022-12-09 10:45:00-03:00,short,5245.5,5260.5,-15.0,-154.0,stop_loss
2022-12-09,2022-12-09 11:30:00-03:00,2022-12-09 13:15:00-03:00,long,5273.0,5260.5,-12.5,-129.0,stop_loss
2022-12-12,2022-12-12 14:30:00-03:00,2022-12-12 15:00:00-03:00,short,5325.5,5336.0,-10.5,-109.0,stop_loss
2022-12-13,2022-12-13 13:00:00-03:00,2022-12-13 13:30:00-03:00,long,5319.5,5342.5,23.0,226.0,take_profit
2022-12-14,2022-12-14 10:45:00-03:00,2022-12-14 11:30:00-03:00,short,5321.0,5338.0,-17.0,-174.0,stop_loss
2022-12-15,2022-12-15 11:45:00-03:00,2022-12-15 13:00:00-03:00,short,5318.5,5336.0,-17.5,-179.0,stop_loss
2022-12-15,2022-12-15 14:15:00-03:00,2022-12-15 15:15:00-03:00,long,5336.0,5322.5,-13.5,-139.0,stop_loss
2022-12-16,2022-12-16 13:00:00-03:00,2022-12-16 15:00:00-03:00,long,5314.0,5329.5,15.5,151.0,take_profit
2022-12-19,2022-12-19 10:00:00-03:00,2022-12-19 11:00:00-03:00,short,5315.5,5328.5,-13.0,-134.0,stop_loss
2022-12-19,2022-12-19 11:30:00-03:00,2022-12-19 12:00:00-03:00,long,5325.5,5314.5,-11.0,-114.0,stop_loss
2022-12-19,2022-12-19 12:30:00-03:00,2022-12-19 13:30:00-03:00,short,5311.0,5323.5,-12.5,-129.0,stop_loss
2022-12-21,2022-12-21 09:30:00-03:00,2022-12-21 10:45:00-03:00,long,5215.0,5199.0,-16.0,-164.0,stop_loss
2022-12-21,2022-12-21 13:45:00-03:00,2022-12-21 15:15:00-03:00,long,5206.5,5209.0,2.5,21.0,time_cutoff
2022-12-22,2022-12-22 14:00:00-03:00,2022-12-22 14:15:00-03:00,long,5191.5,5180.5,-11.0,-114.0,stop_loss
