session_date,entry_time,exit_time,direction,entry_price,exit_price,pnl_points,pnl_brl,exit_reason
2024-05-28,2024-05-28 14:30:00-03:00,2024-05-28 15:05:00-03:00,short,5162.0,5164.5,-2.5,-29.0,stop_loss
2024-05-28,2024-05-28 15:10:00-03:00,2024-05-29 06:00:00-03:00,short,5167.5,5176.5,-9.0,-94.0,stop_gap_open
2024-06-03,2024-06-03 14:10:00-03:00,2024-06-03 14:35:00-03:00,long,5247.0,5253.5,6.5,61.0,vwap_revert
2024-08-16,2024-08-16 14:05:00-03:00,2024-08-16 14:25:00-03:00,short,5477.0,5480.5,-3.5,-39.0,stop_loss
2024-08-16,2024-08-16 14:30:00-03:00,2024-08-16 14:50:00-03:00,short,5481.5,5485.0,-3.5,-39.0,stop_loss
2024-08-16,2024-08-16 14:55:00-03:00,2024-08-19 06:00:00-03:00,short,5485.0,5473.5,11.5,111.0,vwap_revert
2024-08-30,2024-08-30 14:50:00-03:00,2024-08-30 14:55:00-03:00,long,5630.0,5615.0,-15.0,-154.0,stop_gap_open
2024-08-30,2024-08-30 15:00:00-03:00,2024-09-02 06:00:00-03:00,long,5628.5,5659.0,30.5,301.0,vwap_revert
2024-09-06,2024-09-06 14:05:00-03:00,2024-09-06 14:10:00-03:00,short,5603.0,5607.0,-4.0,-44.0,stop_loss
2024-09-06,2024-09-06 14:15:00-03:00,2024-09-06 14:55:00-03:00,short,5610.0,5614.0,-4.0,-44.0,stop_loss
2024-09-06,2024-09-06 15:00:00-03:00,2024-09-09 06:00:00-03:00,short,5614.0,5617.5,-3.5,-39.0,stop_loss
2024-10-01,2024-10-02 06:00:00-03:00,2024-10-02 06:05:00-03:00,long,5435.0,5428.0,-7.0,-74.0,stop_gap_open
2024-10-02,2024-10-02 14:05:00-03:00,2024-10-02 14:45:00-03:00,short,5462.0,5459.0,3.0,26.0,max_hold
2024-10-02,2024-10-02 14:50:00-03:00,2024-10-02 15:05:00-03:00,short,5459.0,5462.0,-3.0,-34.0,stop_loss
2024-10-02,2024-10-02 15:10:00-03:00,2024-10-03 06:00:00-03:00,short,5459.0,5472.5,-13.5,-139.0,stop_gap_open
2024-10-17,2024-10-17 14:05:00-03:00,2024-10-17 14:10:00-03:00,long,5669.0,5665.5,-3.5,-39.0,stop_gap_open
2024-10-17,2024-10-17 14:15:00-03:00,2024-10-17 14:40:00-03:00,long,5665.5,5662.0,-3.5,-39.0,stop_loss
2024-10-17,2024-10-17 14:45:00-03:00,2024-10-17 15:25:00-03:00,long,5662.0,5660.5,-1.5,-19.0,max_hold
2024-10-21,2024-10-21 14:35:00-03:00,2024-10-21 14:40:00-03:00,long,5704.5,5701.0,-3.5,-39.0,stop_loss
2024-10-21,2024-10-21 14:45:00-03:00,2024-10-21 15:15:00-03:00,long,5700.5,5697.0,-3.5,-39.0,stop_loss
2024-10-21,2024-10-21 15:20:00-03:00,2024-10-22 06:00:00-03:00,long,5695.5,5691.5,-4.0,-44.0,stop_gap_open
2024-10-22,2024-10-22 14:35:00-03:00,2024-10-22 15:15:00-03:00,long,5696.0,5697.0,1.0,6.0,max_hold
2024-10-22,2024-10-22 15:20:00-03:00,2024-10-23 06:00:00-03:00,long,5696.5,5722.0,25.5,251.0,target_gap_open
2024-10-28,2024-10-28 14:05:00-03:00,2024-10-28 14:10:00-03:00,short,5711.0,5714.0,-3.0,-34.0,stop_loss
2024-10-28,2024-10-28 14:15:00-03:00,2024-10-28 14:55:00-03:00,short,5710.0,5711.5,-1.5,-19.0,max_hold
2024-10-28,2024-10-28 15:00:00-03:00,2024-10-28 15:15:00-03:00,short,5711.5,5714.5,-3.0,-34.0,stop_loss
2024-11-26,2024-11-26 14:05:00-03:00,2024-11-26 14:20:00-03:00,short,5809.0,5813.0,-4.0,-44.0,stop_loss
2024-11-26,2024-11-26 14:25:00-03:00,2024-11-26 15:05:00-03:00,short,5826.0,5807.0,19.0,186.0,max_hold
2025-01-08,2025-01-08 14:05:00-03:00,2025-01-08 14:45:00-03:00,long,6135.0,6130.5,-4.5,-49.0,stop_loss
2025-01-08,2025-01-08 14:50:00-03:00,2025-01-08 15:20:00-03:00,long,6131.0,6127.5,-3.5,-39.0,stop_loss
2025-01-08,2025-01-08 15:25:00-03:00,2025-01-09 06:10:00-03:00,long,6130.5,6126.5,-4.0,-44.0,stop_loss
2025-01-13,2025-01-13 14:05:00-03:00,2025-01-13 14:30:00-03:00,long,6119.5,6115.0,-4.5,-49.0,stop_loss
2025-01-13,2025-01-13 14:35:00-03:00,2025-01-13 15:15:00-03:00,long,6115.5,6116.0,0.5,1.0,max_hold
2025-01-13,2025-01-13 15:20:00-03:00,2025-01-14 06:00:00-03:00,long,6116.5,6113.0,-3.5,-39.0,stop_loss
2025-01-24,2025-01-24 14:20:00-03:00,2025-01-24 15:00:00-03:00,short,5925.0,5925.0,-0.0,-4.0,max_hold
2025-01-24,2025-01-24 15:05:00-03:00,2025-01-27 06:00:00-03:00,short,5925.0,5950.5,-25.5,-259.0,stop_gap_open
2025-01-27,2025-01-27 14:05:00-03:00,2025-01-27 14:10:00-03:00,long,5918.5,5914.5,-4.0,-44.0,stop_loss
2025-01-27,2025-01-27 14:15:00-03:00,2025-01-27 14:20:00-03:00,long,5905.5,5901.0,-4.5,-49.0,stop_loss
