session_date,signal_time,entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_brl,fill_reason,exit_reason
2021-09-21,2021-09-21 12:34:00,2021-09-21 12:34:00,2021-09-21 13:01:00,short,5303.5,5294.0,5324.5,5294.0,9.5,95.0,limit_touch,take_profit
2021-09-27,2021-09-27 12:04:00,2021-09-27 12:05:00,2021-09-27 12:08:00,long,5354.0,5361.0,5339.0,5361.0,7.0,70.0,limit_touch,take_profit
2021-09-27,2021-09-27 12:09:00,2021-09-27 12:11:00,2021-09-27 12:17:00,long,5358.0,5365.0,5342.5,5365.0,7.0,70.0,limit_touch,take_profit
2021-09-27,2021-09-27 12:33:00,2021-09-27 12:34:00,2021-09-27 14:24:00,long,5364.0,5371.0,5349.0,5371.0,7.0,70.0,limit_touch,take_profit
2021-09-28,2021-09-28 11:57:00,2021-09-28 11:58:00,2021-09-28 12:07:00,long,5434.0,5441.5,5418.0,5441.5,7.5,75.0,limit_touch,take_profit
2021-09-28,2021-09-28 12:08:00,2021-09-28 12:08:00,2021-09-28 12:19:00,long,5437.0,5444.5,5421.0,5444.5,7.5,75.0,limit_touch,take_profit
2021-09-28,2021-09-28 12:22:00,2021-09-28 12:22:00,2021-09-28 13:23:00,long,5439.0,5423.5,5423.5,5446.5,-15.5,-155.0,limit_touch,stop_loss
2021-10-04,2021-10-04 11:45:00,2021-10-04 11:50:00,2021-10-04 11:52:00,long,5448.5,5456.5,5431.5,5456.5,8.0,80.0,limit_touch,take_profit
2021-10-04,2021-10-04 11:56:00,2021-10-04 12:02:00,2021-10-04 12:26:00,long,5456.5,5464.5,5439.0,5464.5,8.0,80.0,limit_touch,take_profit_gap_open
2021-10-04,2021-10-04 12:30:00,2021-10-04 12:52:00,2021-10-04 13:30:00,long,5457.5,5465.5,5440.5,5465.5,8.0,80.0,limit_touch,take_profit
2021-10-11,2021-10-11 11:49:00,2021-10-11 11:53:00,2021-10-11 14:35:00,long,5540.5,5548.0,5525.0,5548.0,7.5,75.0,limit_touch,take_profit
2021-10-19,2021-10-19 12:20:00,2021-10-19 12:20:00,2021-10-19 12:49:00,long,5582.0,5565.5,5565.5,5589.5,-16.5,-165.0,limit_touch,stop_loss
2021-10-25,2021-10-25 12:11:00,2021-10-25 12:16:00,2021-10-25 13:53:00,short,5594.5,5583.5,5618.5,5583.5,11.0,110.0,limit_touch,take_profit
2021-11-01,2021-11-01 12:07:00,2021-11-01 12:20:00,2021-11-01 17:58:00,long,5711.5,5715.0,5691.0,5721.0,3.5,35.0,limit_touch,time_cutoff
2021-11-08,2021-11-08 11:45:00,2021-11-08 11:45:00,2021-11-08 11:57:00,short,5581.5,5572.5,5600.5,5572.5,9.0,90.0,limit_touch,take_profit
