name,family,config,params,all_start_date,all_end_date,all_trading_days,all_total_trades,all_win_rate,all_net_profit_brl,all_avg_profit_brl,all_avg_win_brl,all_avg_loss_brl,all_profit_factor,all_max_drawdown_pct,all_expected_payoff,all_on_tester_value,train_start_date,train_end_date,train_trading_days,train_total_trades,train_win_rate,train_net_profit_brl,train_avg_profit_brl,train_avg_win_brl,train_avg_loss_brl,train_profit_factor,train_max_drawdown_pct,train_expected_payoff,train_on_tester_value,test_start_date,test_end_date,test_trading_days,test_total_trades,test_win_rate,test_net_profit_brl,test_avg_profit_brl,test_avg_win_brl,test_avg_loss_brl,test_profit_factor,test_max_drawdown_pct,test_expected_payoff,test_on_tester_value,train_net_delta,train_avg_delta,train_pf_delta,train_dd_delta,train_on_tester_delta,test_net_delta,test_avg_delta,test_pf_delta,test_dd_delta,test_on_tester_delta,all_net_delta,all_avg_delta,all_pf_delta,all_dd_delta,all_on_tester_delta
volume__both__w30__ge_40000,volume,"{""family"": ""volume"", ""name"": ""volume__both__w30__ge_40000"", ""relvol_lookback"": 20, ""relvol_min"": 0.0, ""relvol_mode"": ""off"", ""trend_min"": 0.0, ""trend_mode"": ""off"", ""trend_window"": 15, ""volume_min"": 40000.0, ""volume_mode"": ""both"", ""volume_window"": 30}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": false, ""ApplyRelativeVolumeFilterToShorts"": false, ""ApplyTrendEfficiencyFilterToLongs"": false, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": true, ""ApplyVolumeFilterToShorts"": true, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.0, ""MinRelativeVolumeAtTime"": 0.0, ""MinSignalVolumeWindowSum"": 40000.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 20, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 30}",2021-03-23,2026-03-20,1247,2430,0.7267,13420.0,5.52,41.49,-90.13,1.2242,8.8,5.52,1525.0,2021-03-23,2024-09-16,872,1740,0.7276,10350.0,5.95,43.1,-93.29,1.2341,8.8,5.95,1176.136364,2024-09-17,2026-03-20,375,690,0.7246,3070.0,4.45,37.39,-82.24,1.1965,8.59,4.45,357.470157,0.0,0.4300000000000006,0.01429999999999998,-0.14999999999999858,20.07272799999987,-695.0,-0.22999999999999954,-0.019300000000000095,0.4599999999999991,-105.83401000000003,-695.0,0.25,0.00550000000000006,-0.14999999999999858,-51.60272699999996
volume__both__w30__ge_50000,volume,"{""family"": ""volume"", ""name"": ""volume__both__w30__ge_50000"", ""relvol_lookback"": 20, ""relvol_min"": 0.0, ""relvol_mode"": ""off"", ""trend_min"": 0.0, ""trend_mode"": ""off"", ""trend_window"": 15, ""volume_min"": 50000.0, ""volume_mode"": ""both"", ""volume_window"": 30}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": false, ""ApplyRelativeVolumeFilterToShorts"": false, ""ApplyTrendEfficiencyFilterToLongs"": false, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": true, ""ApplyVolumeFilterToShorts"": true, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.0, ""MinRelativeVolumeAtTime"": 0.0, ""MinSignalVolumeWindowSum"": 50000.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 20, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 30}",2021-03-23,2026-03-20,1247,2209,0.7284,13055.0,5.91,42.41,-91.96,1.2366,7.05,5.91,1850.509851,2021-03-23,2024-09-16,872,1610,0.7286,10165.0,6.31,43.92,-94.63,1.2458,7.05,6.31,1440.860409,2024-09-17,2026-03-20,375,599,0.7279,2890.0,4.82,38.33,-84.79,1.2091,9.08,4.82,318.329208,-185.0,0.79,0.026000000000000023,-1.8999999999999995,284.7967729999998,-875.0,0.14000000000000057,-0.006699999999999928,0.9499999999999993,-144.974959,-1060.0,0.6400000000000006,0.017900000000000027,-1.8999999999999995,273.90712400000007
relvol__long__lb20__ge_0.85,relvol,"{""family"": ""relvol"", ""name"": ""relvol__long__lb20__ge_0.85"", ""relvol_lookback"": 20, ""relvol_min"": 0.85, ""relvol_mode"": ""long"", ""trend_min"": 0.0, ""trend_mode"": ""off"", ""trend_window"": 15, ""volume_min"": 0.0, ""volume_mode"": ""off"", ""volume_window"": 15}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": true, ""ApplyRelativeVolumeFilterToShorts"": false, ""ApplyTrendEfficiencyFilterToLongs"": false, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": false, ""ApplyVolumeFilterToShorts"": false, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.0, ""MinRelativeVolumeAtTime"": 0.85, ""MinSignalVolumeWindowSum"": 0.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 20, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 15}",2021-03-23,2026-03-20,1247,2480,0.721,12420.0,5.01,40.92,-87.78,1.2045,8.67,5.01,1433.170588,2021-03-23,2024-09-16,872,1740,0.7195,8980.0,5.16,42.68,-91.1,1.202,8.67,5.16,1036.221569,2024-09-17,2026-03-20,375,740,0.7243,3440.0,4.65,36.81,-79.85,1.2112,8.71,4.65,394.797927,-1370.0,-0.35999999999999943,-0.017800000000000038,-0.27999999999999936,-119.84206700000004,-325.0,-0.02999999999999936,-0.0045999999999999375,0.5800000000000001,-68.50623999999999,-1695.0,-0.2599999999999998,-0.01419999999999999,-0.27999999999999936,-143.432139
relvol__long__lb20__ge_1.00,relvol,"{""family"": ""relvol"", ""name"": ""relvol__long__lb20__ge_1.00"", ""relvol_lookback"": 20, ""relvol_min"": 1.0, ""relvol_mode"": ""long"", ""trend_min"": 0.0, ""trend_mode"": ""off"", ""trend_window"": 15, ""volume_min"": 0.0, ""volume_mode"": ""off"", ""volume_window"": 15}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": true, ""ApplyRelativeVolumeFilterToShorts"": false, ""ApplyTrendEfficiencyFilterToLongs"": false, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": false, ""ApplyVolumeFilterToShorts"": false, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.0, ""MinRelativeVolumeAtTime"": 1.0, ""MinSignalVolumeWindowSum"": 0.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 20, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 15}",2021-03-23,2026-03-20,1247,2249,0.7239,12320.0,5.48,41.35,-88.55,1.224,6.19,5.48,1988.719266,2021-03-23,2024-09-16,872,1565,0.7246,9310.0,5.95,43.21,-92.08,1.2346,6.19,5.95,1502.838991,2024-09-17,2026-03-20,375,684,0.7222,3010.0,4.4,37.07,-80.55,1.1967,7.68,4.4,392.034146,-1040.0,0.4300000000000006,0.014799999999999924,-2.759999999999999,346.775355,-755.0,-0.27999999999999936,-0.019099999999999895,-0.45000000000000107,-71.27002099999999,-1795.0,0.21000000000000085,0.005300000000000082,-2.759999999999999,412.1165390000001
relvol__long__lb20__ge_1.15,relvol,"{""family"": ""relvol"", ""name"": ""relvol__long__lb20__ge_1.15"", ""relvol_lookback"": 20, ""relvol_min"": 1.15, ""relvol_mode"": ""long"", ""trend_min"": 0.0, ""trend_mode"": ""off"", ""trend_window"": 15, ""volume_min"": 0.0, ""volume_mode"": ""off"", ""volume_window"": 15}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": true, ""ApplyRelativeVolumeFilterToShorts"": false, ""ApplyTrendEfficiencyFilterToLongs"": false, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": false, ""ApplyVolumeFilterToShorts"": false, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.0, ""MinRelativeVolumeAtTime"": 1.15, ""MinSignalVolumeWindowSum"": 0.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 20, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 15}",2021-03-23,2026-03-20,1247,1987,0.7242,10730.0,5.4,41.52,-89.44,1.2189,7.17,5.4,1496.1912,2021-03-23,2024-09-16,872,1374,0.7234,7715.0,5.61,43.44,-93.33,1.2175,7.17,5.61,1075.7796,2024-09-17,2026-03-20,375,613,0.7259,3015.0,4.92,37.22,-80.65,1.2225,7.55,4.92,399.163804,-2635.0,0.09000000000000075,-0.0022999999999999687,-1.7799999999999994,-80.28403600000001,-750.0,0.2400000000000002,0.006699999999999928,-0.580000000000001,-64.14036299999998,-3385.0,0.13000000000000078,0.00020000000000020002,-1.7799999999999994,-80.41152699999998
relvol__long__lb20__ge_1.30,relvol,"{""family"": ""relvol"", ""name"": ""relvol__long__lb20__ge_1.30"", ""relvol_lookback"": 20, ""relvol_min"": 1.3, ""relvol_mode"": ""long"", ""trend_min"": 0.0, ""trend_mode"": ""off"", ""trend_window"": 15, ""volume_min"": 0.0, ""volume_mode"": ""off"", ""volume_window"": 15}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": true, ""ApplyRelativeVolumeFilterToShorts"": false, ""ApplyTrendEfficiencyFilterToLongs"": false, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": false, ""ApplyVolumeFilterToShorts"": false, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.0, ""MinRelativeVolumeAtTime"": 1.3, ""MinSignalVolumeWindowSum"": 0.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 20, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 15}",2021-03-23,2026-03-20,1247,1789,0.7211,8995.0,5.03,41.61,-89.54,1.2013,6.42,5.03,1400.471528,2021-03-23,2024-09-16,872,1234,0.7229,6790.0,5.5,43.51,-93.64,1.212,6.42,5.5,1057.165278,2024-09-17,2026-03-20,375,555,0.7171,2205.0,3.97,37.34,-80.61,1.1742,7.22,3.97,305.307692,-3560.0,-0.019999999999999574,-0.007800000000000029,-2.5299999999999994,-98.89835800000014,-1560.0,-0.7099999999999995,-0.04160000000000008,-0.910000000000001,-157.99647500000003,-5120.0,-0.23999999999999932,-0.01739999999999986,-2.5299999999999994,-176.13119899999992
relvol__long__lb40__ge_0.85,relvol,"{""family"": ""relvol"", ""name"": ""relvol__long__lb40__ge_0.85"", ""relvol_lookback"": 40, ""relvol_min"": 0.85, ""relvol_mode"": ""long"", ""trend_min"": 0.0, ""trend_mode"": ""off"", ""trend_window"": 15, ""volume_min"": 0.0, ""volume_mode"": ""off"", ""volume_window"": 15}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": true, ""ApplyRelativeVolumeFilterToShorts"": false, ""ApplyTrendEfficiencyFilterToLongs"": false, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": false, ""ApplyVolumeFilterToShorts"": false, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.0, ""MinRelativeVolumeAtTime"": 0.85, ""MinSignalVolumeWindowSum"": 0.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 40, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 15}",2021-03-23,2026-03-20,1247,2456,0.7211,12390.0,5.04,41.06,-88.07,1.2054,8.46,5.04,1463.720588,2021-03-23,2024-09-16,872,1724,0.7204,9105.0,5.28,42.82,-91.45,1.2066,8.46,5.28,1075.639706,2024-09-17,2026-03-20,375,732,0.7227,3285.0,4.49,36.92,-80.02,1.2022,8.8,4.49,373.094301,-1245.0,-0.23999999999999932,-0.0132000000000001,-0.48999999999999844,-80.42393000000015,-480.0,-0.1899999999999995,-0.013600000000000056,0.6699999999999999,-90.20986600000003,-1725.0,-0.22999999999999954,-0.013299999999999867,-0.48999999999999844,-112.88213900000005
relvol__long__lb40__ge_1.00,relvol,"{""family"": ""relvol"", ""name"": ""relvol__long__lb40__ge_1.00"", ""relvol_lookback"": 40, ""relvol_min"": 1.0, ""relvol_mode"": ""long"", ""trend_min"": 0.0, ""trend_mode"": ""off"", ""trend_window"": 15, ""volume_min"": 0.0, ""volume_mode"": ""off"", ""volume_window"": 15}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": true, ""ApplyRelativeVolumeFilterToShorts"": false, ""ApplyTrendEfficiencyFilterToLongs"": false, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": false, ""ApplyVolumeFilterToShorts"": false, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.0, ""MinRelativeVolumeAtTime"": 1.0, ""MinSignalVolumeWindowSum"": 0.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 40, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 15}",2021-03-23,2026-03-20,1247,2233,0.725,12550.0,5.62,41.44,-88.82,1.2301,7.08,5.62,1773.459016,2021-03-23,2024-09-16,872,1559,0.7242,9190.0,5.89,43.26,-92.22,1.2317,7.08,5.89,1298.652459,2024-09-17,2026-03-20,375,674,0.727,3360.0,4.99,37.22,-80.87,1.2258,7.66,4.99,438.632727,-1160.0,0.3700000000000001,0.011900000000000022,-1.8699999999999992,142.58882299999982,-405.0,0.3100000000000005,0.010000000000000009,-0.47000000000000064,-24.67144000000002,-1565.0,0.35000000000000053,0.011400000000000077,-1.8699999999999992,196.85628900000006
relvol__long__lb40__ge_1.15,relvol,"{""family"": ""relvol"", ""name"": ""relvol__long__lb40__ge_1.15"", ""relvol_lookback"": 40, ""relvol_min"": 1.15, ""relvol_mode"": ""long"", ""trend_min"": 0.0, ""trend_mode"": ""off"", ""trend_window"": 15, ""volume_min"": 0.0, ""volume_mode"": ""off"", ""volume_window"": 15}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": true, ""ApplyRelativeVolumeFilterToShorts"": false, ""ApplyTrendEfficiencyFilterToLongs"": false, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": false, ""ApplyVolumeFilterToShorts"": false, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.0, ""MinRelativeVolumeAtTime"": 1.15, ""MinSignalVolumeWindowSum"": 0.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 40, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 15}",2021-03-23,2026-03-20,1247,1992,0.7189,9740.0,4.89,41.65,-89.12,1.1952,6.42,4.89,1518.003687,2021-03-23,2024-09-16,872,1385,0.7191,7185.0,5.19,43.44,-92.76,1.1991,6.42,5.19,1119.800461,2024-09-17,2026-03-20,375,607,0.7183,2555.0,4.21,37.56,-80.82,1.1849,7.51,4.21,340.30092,-3165.0,-0.3299999999999992,-0.02069999999999994,-2.5299999999999994,-36.26317500000005,-1210.0,-0.46999999999999975,-0.030899999999999928,-0.620000000000001,-123.00324699999999,-4375.0,-0.3799999999999999,-0.023499999999999854,-2.5299999999999994,-58.59904000000006
relvol__long__lb40__ge_1.30,relvol,"{""family"": ""relvol"", ""name"": ""relvol__long__lb40__ge_1.30"", ""relvol_lookback"": 40, ""relvol_min"": 1.3, ""relvol_mode"": ""long"", ""trend_min"": 0.0, ""trend_mode"": ""off"", ""trend_window"": 15, ""volume_min"": 0.0, ""volume_mode"": ""off"", ""volume_window"": 15}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": true, ""ApplyRelativeVolumeFilterToShorts"": false, ""ApplyTrendEfficiencyFilterToLongs"": false, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": false, ""ApplyVolumeFilterToShorts"": false, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.0, ""MinRelativeVolumeAtTime"": 1.3, ""MinSignalVolumeWindowSum"": 0.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 40, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 15}",2021-03-23,2026-03-20,1247,1791,0.7236,9770.0,5.46,41.82,-89.76,1.2199,6.34,5.46,1541.488889,2021-03-23,2024-09-16,872,1238,0.7262,7410.0,5.99,43.68,-93.98,1.2326,6.34,5.99,1169.133333,2024-09-17,2026-03-20,375,553,0.7179,2360.0,4.27,37.61,-80.58,1.1877,6.48,4.27,364.356835,-2940.0,0.47000000000000064,0.012799999999999923,-2.6099999999999994,13.069696999999906,-1405.0,-0.41000000000000014,-0.028100000000000014,-1.6500000000000004,-98.94733200000002,-4345.0,0.1900000000000004,0.0012000000000000899,-2.6099999999999994,-35.11383799999999
relvol__long__lb60__ge_0.85,relvol,"{""family"": ""relvol"", ""name"": ""relvol__long__lb60__ge_0.85"", ""relvol_lookback"": 60, ""relvol_min"": 0.85, ""relvol_mode"": ""long"", ""trend_min"": 0.0, ""trend_mode"": ""off"", ""trend_window"": 15, ""volume_min"": 0.0, ""volume_mode"": ""off"", ""volume_window"": 15}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": true, ""ApplyRelativeVolumeFilterToShorts"": false, ""ApplyTrendEfficiencyFilterToLongs"": false, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": false, ""ApplyVolumeFilterToShorts"": false, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.0, ""MinRelativeVolumeAtTime"": 0.85, ""MinSignalVolumeWindowSum"": 0.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 60, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 15}",2021-03-23,2026-03-20,1247,2452,0.7227,12725.0,5.19,41.12,-88.44,1.2116,8.46,5.19,1503.712418,2021-03-23,2024-09-16,872,1729,0.723,9555.0,5.53,42.81,-91.77,1.2174,8.46,5.53,1129.113725,2024-09-17,2026-03-20,375,723,0.722,3170.0,4.38,37.07,-80.5,1.1959,8.91,4.38,355.926943,-795.0,0.010000000000000675,-0.0023999999999999577,-0.48999999999999844,-26.949911000000156,-595.0,-0.2999999999999998,-0.01990000000000003,0.7799999999999994,-107.37722400000001,-1390.0,-0.07999999999999918,-0.007099999999999884,-0.48999999999999844,-72.89030899999989
relvol__long__lb60__ge_1.00,relvol,"{""family"": ""relvol"", ""name"": ""relvol__long__lb60__ge_1.00"", ""relvol_lookback"": 60, ""relvol_min"": 1.0, ""relvol_mode"": ""long"", ""trend_min"": 0.0, ""trend_mode"": ""off"", ""trend_window"": 15, ""volume_min"": 0.0, ""volume_mode"": ""off"", ""volume_window"": 15}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": true, ""ApplyRelativeVolumeFilterToShorts"": false, ""ApplyTrendEfficiencyFilterToLongs"": false, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": false, ""ApplyVolumeFilterToShorts"": false, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.0, ""MinRelativeVolumeAtTime"": 1.0, ""MinSignalVolumeWindowSum"": 0.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 60, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 15}",2021-03-23,2026-03-20,1247,2231,0.7252,12715.0,5.7,41.53,-88.87,1.2334,6.34,5.7,2005.237156,2021-03-23,2024-09-16,872,1562,0.7254,9450.0,6.05,43.28,-92.28,1.2387,6.34,6.05,1490.325688,2024-09-17,2026-03-20,375,669,0.725,3265.0,4.88,37.42,-80.9,1.2193,6.97,4.88,468.559934,-900.0,0.5300000000000002,0.018899999999999917,-2.6099999999999994,334.2620519999998,-500.0,0.20000000000000018,0.0035000000000000586,-1.160000000000001,5.255766999999992,-1400.0,0.4300000000000006,0.014700000000000157,-2.6099999999999994,428.63442899999995
