name,family,config,params,all_start_date,all_end_date,all_trading_days,all_total_trades,all_win_rate,all_net_profit_brl,all_avg_profit_brl,all_avg_win_brl,all_avg_loss_brl,all_profit_factor,all_max_drawdown_pct,all_expected_payoff,all_on_tester_value,train_start_date,train_end_date,train_trading_days,train_total_trades,train_win_rate,train_net_profit_brl,train_avg_profit_brl,train_avg_win_brl,train_avg_loss_brl,train_profit_factor,train_max_drawdown_pct,train_expected_payoff,train_on_tester_value,test_start_date,test_end_date,test_trading_days,test_total_trades,test_win_rate,test_net_profit_brl,test_avg_profit_brl,test_avg_win_brl,test_avg_loss_brl,test_profit_factor,test_max_drawdown_pct,test_expected_payoff,test_on_tester_value,train_net_delta,train_avg_delta,train_pf_delta,train_dd_delta,train_on_tester_delta,test_net_delta,test_avg_delta,test_pf_delta,test_dd_delta,test_on_tester_delta,all_net_delta,all_avg_delta,all_pf_delta,all_dd_delta,all_on_tester_delta
combo__trend__both__w15__ge_0.333333__volume__both__w30__ge_50000__relvol__short__lb60__ge_0.85,combo,"{""family"": ""combo"", ""name"": ""combo__trend__both__w15__ge_0.333333__volume__both__w30__ge_50000__relvol__short__lb60__ge_0.85"", ""relvol_lookback"": 60, ""relvol_min"": 0.85, ""relvol_mode"": ""short"", ""trend_min"": 0.333333, ""trend_mode"": ""both"", ""trend_window"": 15, ""volume_min"": 50000.0, ""volume_mode"": ""both"", ""volume_window"": 30}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": false, ""ApplyRelativeVolumeFilterToShorts"": true, ""ApplyTrendEfficiencyFilterToLongs"": true, ""ApplyTrendEfficiencyFilterToShorts"": true, ""ApplyVolumeFilterToLongs"": true, ""ApplyVolumeFilterToShorts"": true, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.333333, ""MinRelativeVolumeAtTime"": 0.85, ""MinSignalVolumeWindowSum"": 50000.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 60, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 30}",2021-03-23,2026-03-20,1247,1597,0.7301,10190.0,6.38,43.22,-93.27,1.2535,6.88,6.38,1480.858442,2021-03-23,2024-09-16,872,1170,0.7248,7000.0,5.98,44.67,-95.9,1.2267,6.88,5.98,1017.272727,2024-09-17,2026-03-20,375,427,0.7447,3190.0,7.47,39.34,-85.5,1.3423,7.19,7.47,443.593717,-3350.0,0.46000000000000085,0.006899999999999906,-2.0699999999999994,-138.79090900000006,-575.0,2.79,0.12650000000000006,-0.9400000000000004,-19.71044999999998,-3925.0,1.1100000000000003,0.034800000000000164,-2.0699999999999994,-95.74428499999999
combo__trend__both__w15__ge_0.333333__volume__long__w15__ge_50000__relvol__both__lb20__ge_1.00,combo,"{""family"": ""combo"", ""name"": ""combo__trend__both__w15__ge_0.333333__volume__long__w15__ge_50000__relvol__both__lb20__ge_1.00"", ""relvol_lookback"": 20, ""relvol_min"": 1.0, ""relvol_mode"": ""both"", ""trend_min"": 0.333333, ""trend_mode"": ""both"", ""trend_window"": 15, ""volume_min"": 50000.0, ""volume_mode"": ""long"", ""volume_window"": 15}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": true, ""ApplyRelativeVolumeFilterToShorts"": true, ""ApplyTrendEfficiencyFilterToLongs"": true, ""ApplyTrendEfficiencyFilterToShorts"": true, ""ApplyVolumeFilterToLongs"": true, ""ApplyVolumeFilterToShorts"": false, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.333333, ""MinRelativeVolumeAtTime"": 1.0, ""MinSignalVolumeWindowSum"": 50000.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 20, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 15}",2021-03-23,2026-03-20,1247,1064,0.7406,8750.0,8.22,44.71,-95.96,1.3304,6.21,8.22,1408.14951,2021-03-23,2024-09-16,872,784,0.7372,6375.0,8.13,46.49,-99.49,1.3111,6.21,8.13,1025.9375,2024-09-17,2026-03-20,375,280,0.75,2375.0,8.48,39.83,-85.57,1.3965,4.08,8.48,581.515152,-3975.0,2.610000000000001,0.09129999999999994,-2.7399999999999993,-130.1261360000001,-1390.0,3.8000000000000007,0.18070000000000008,-4.050000000000001,118.21098499999994,-5365.0,2.950000000000001,0.11170000000000013,-2.7399999999999993,-168.453217
combo__trend__both__w15__ge_0.333333__volume__long__w15__ge_50000__relvol__short__lb40__ge_0.85,combo,"{""family"": ""combo"", ""name"": ""combo__trend__both__w15__ge_0.333333__volume__long__w15__ge_50000__relvol__short__lb40__ge_0.85"", ""relvol_lookback"": 40, ""relvol_min"": 0.85, ""relvol_mode"": ""short"", ""trend_min"": 0.333333, ""trend_mode"": ""both"", ""trend_window"": 15, ""volume_min"": 50000.0, ""volume_mode"": ""long"", ""volume_window"": 15}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": false, ""ApplyRelativeVolumeFilterToShorts"": true, ""ApplyTrendEfficiencyFilterToLongs"": true, ""ApplyTrendEfficiencyFilterToShorts"": true, ""ApplyVolumeFilterToLongs"": true, ""ApplyVolumeFilterToShorts"": false, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.333333, ""MinRelativeVolumeAtTime"": 0.85, ""MinSignalVolumeWindowSum"": 50000.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 40, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 15}",2021-03-23,2026-03-20,1247,1234,0.7318,8395.0,6.8,44.38,-95.71,1.265,8.45,6.8,993.518504,2021-03-23,2024-09-16,872,913,0.7207,5095.0,5.58,46.15,-99.1,1.2016,8.45,5.58,602.975197,2024-09-17,2026-03-20,375,321,0.7632,3300.0,10.28,39.63,-84.34,1.5148,4.04,10.28,817.558824,-5255.0,0.0600000000000005,-0.018199999999999994,-0.5,-553.0884390000001,-465.0,5.6,0.29899999999999993,-4.090000000000001,354.25465699999995,-5720.0,1.5300000000000002,0.04630000000000001,-0.5,-583.084223
combo__trend__both__w15__ge_0.333333__volume__long__w15__ge_50000__relvol__short__lb60__ge_0.85,combo,"{""family"": ""combo"", ""name"": ""combo__trend__both__w15__ge_0.333333__volume__long__w15__ge_50000__relvol__short__lb60__ge_0.85"", ""relvol_lookback"": 60, ""relvol_min"": 0.85, ""relvol_mode"": ""short"", ""trend_min"": 0.333333, ""trend_mode"": ""both"", ""trend_window"": 15, ""volume_min"": 50000.0, ""volume_mode"": ""long"", ""volume_window"": 15}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": false, ""ApplyRelativeVolumeFilterToShorts"": true, ""ApplyTrendEfficiencyFilterToLongs"": true, ""ApplyTrendEfficiencyFilterToShorts"": true, ""ApplyVolumeFilterToLongs"": true, ""ApplyVolumeFilterToShorts"": false, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.333333, ""MinRelativeVolumeAtTime"": 0.85, ""MinSignalVolumeWindowSum"": 50000.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 60, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 15}",2021-03-23,2026-03-20,1247,1229,0.7307,8330.0,6.78,44.57,-95.74,1.2629,8.74,6.78,953.392075,2021-03-23,2024-09-16,872,910,0.7209,5180.0,5.69,46.36,-99.33,1.2053,8.74,5.69,592.86566,2024-09-17,2026-03-20,375,319,0.7586,3150.0,9.87,39.71,-83.9,1.4876,4.06,9.87,775.764706,-5170.0,0.17000000000000082,-0.014499999999999957,-0.20999999999999908,-563.197976,-615.0,5.1899999999999995,0.27180000000000004,-4.070000000000001,312.46053900000004,-5785.0,1.5100000000000007,0.04420000000000002,-0.20999999999999908,-623.210652
combo__trend__both__w15__ge_0.333333__volume__short__w30__ge_30000__relvol__both__lb20__ge_1.00,combo,"{""family"": ""combo"", ""name"": ""combo__trend__both__w15__ge_0.333333__volume__short__w30__ge_30000__relvol__both__lb20__ge_1.00"", ""relvol_lookback"": 20, ""relvol_min"": 1.0, ""relvol_mode"": ""both"", ""trend_min"": 0.333333, ""trend_mode"": ""both"", ""trend_window"": 15, ""volume_min"": 30000.0, ""volume_mode"": ""short"", ""volume_window"": 30}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": true, ""ApplyRelativeVolumeFilterToShorts"": true, ""ApplyTrendEfficiencyFilterToLongs"": true, ""ApplyTrendEfficiencyFilterToShorts"": true, ""ApplyVolumeFilterToLongs"": false, ""ApplyVolumeFilterToShorts"": true, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.333333, ""MinRelativeVolumeAtTime"": 1.0, ""MinSignalVolumeWindowSum"": 30000.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 20, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 30}",2021-03-23,2026-03-20,1247,1296,0.7222,6460.0,4.98,43.09,-94.1,1.1907,7.81,4.98,827.399107,2021-03-23,2024-09-16,872,930,0.7194,4470.0,4.81,44.72,-97.49,1.1757,7.81,4.81,572.519196,2024-09-17,2026-03-20,375,366,0.7295,1990.0,5.44,39.03,-85.15,1.2361,6.39,5.44,311.199342,-5880.0,-0.71,-0.04410000000000003,-1.1399999999999997,-583.5444400000001,-1775.0,0.7600000000000007,0.020299999999999985,-1.740000000000001,-152.104825,-7655.0,-0.28999999999999915,-0.027999999999999803,-1.1399999999999997,-749.20362
combo__trend__both__w15__ge_0.333333__volume__short__w30__ge_30000__relvol__short__lb40__ge_0.85,combo,"{""family"": ""combo"", ""name"": ""combo__trend__both__w15__ge_0.333333__volume__short__w30__ge_30000__relvol__short__lb40__ge_0.85"", ""relvol_lookback"": 40, ""relvol_min"": 0.85, ""relvol_mode"": ""short"", ""trend_min"": 0.333333, ""trend_mode"": ""both"", ""trend_window"": 15, ""volume_min"": 30000.0, ""volume_mode"": ""short"", ""volume_window"": 30}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": false, ""ApplyRelativeVolumeFilterToShorts"": true, ""ApplyTrendEfficiencyFilterToLongs"": true, ""ApplyTrendEfficiencyFilterToShorts"": true, ""ApplyVolumeFilterToLongs"": false, ""ApplyVolumeFilterToShorts"": true, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.333333, ""MinRelativeVolumeAtTime"": 0.85, ""MinSignalVolumeWindowSum"": 30000.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 40, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 30}",2021-03-23,2026-03-20,1247,1871,0.7237,10110.0,5.4,41.72,-89.71,1.218,9.46,5.4,1069.167123,2021-03-23,2024-09-16,872,1332,0.717,6320.0,4.74,43.32,-92.98,1.1803,9.46,4.74,668.361644,2024-09-17,2026-03-20,375,539,0.7403,3790.0,7.03,37.88,-80.89,1.3347,6.1,7.03,621.605389,-4030.0,-0.7799999999999994,-0.03950000000000009,0.5100000000000016,-487.70199200000013,25.0,2.3500000000000005,0.1189,-2.030000000000001,158.30122199999994,-4005.0,0.13000000000000078,-0.0006999999999999229,0.5100000000000016,-507.435604
combo__trend__both__w15__ge_0.333333__volume__short__w30__ge_30000__relvol__short__lb60__ge_0.85,combo,"{""family"": ""combo"", ""name"": ""combo__trend__both__w15__ge_0.333333__volume__short__w30__ge_30000__relvol__short__lb60__ge_0.85"", ""relvol_lookback"": 60, ""relvol_min"": 0.85, ""relvol_mode"": ""short"", ""trend_min"": 0.333333, ""trend_mode"": ""both"", ""trend_window"": 15, ""volume_min"": 30000.0, ""volume_mode"": ""short"", ""volume_window"": 30}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": false, ""ApplyRelativeVolumeFilterToShorts"": true, ""ApplyTrendEfficiencyFilterToLongs"": true, ""ApplyTrendEfficiencyFilterToShorts"": true, ""ApplyVolumeFilterToLongs"": false, ""ApplyVolumeFilterToShorts"": true, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.333333, ""MinRelativeVolumeAtTime"": 0.85, ""MinSignalVolumeWindowSum"": 30000.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 60, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 30}",2021-03-23,2026-03-20,1247,1862,0.725,10335.0,5.55,41.79,-90.0,1.2243,9.26,5.55,1115.967637,2021-03-23,2024-09-16,872,1323,0.7196,6590.0,4.98,43.37,-93.52,1.1899,9.26,4.98,711.584589,2024-09-17,2026-03-20,375,539,0.7384,3745.0,6.95,38.02,-80.74,1.3289,6.02,6.95,621.849401,-3760.0,-0.5399999999999991,-0.029900000000000038,0.3100000000000005,-444.47904700000004,-20.0,2.2700000000000005,0.11309999999999998,-2.110000000000001,158.54523399999994,-3780.0,0.28000000000000025,0.005600000000000049,0.3100000000000005,-460.63509
combo__trend__long__w15__ge_0.333333__volume__both__w30__ge_50000__relvol__both__lb20__ge_1.00,combo,"{""family"": ""combo"", ""name"": ""combo__trend__long__w15__ge_0.333333__volume__both__w30__ge_50000__relvol__both__lb20__ge_1.00"", ""relvol_lookback"": 20, ""relvol_min"": 1.0, ""relvol_mode"": ""both"", ""trend_min"": 0.333333, ""trend_mode"": ""long"", ""trend_window"": 15, ""volume_min"": 50000.0, ""volume_mode"": ""both"", ""volume_window"": 30}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": true, ""ApplyRelativeVolumeFilterToShorts"": true, ""ApplyTrendEfficiencyFilterToLongs"": true, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": true, ""ApplyVolumeFilterToShorts"": true, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.333333, ""MinRelativeVolumeAtTime"": 1.0, ""MinSignalVolumeWindowSum"": 50000.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 20, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 30}",2021-03-23,2026-03-20,1247,1308,0.7271,7415.0,5.67,43.93,-96.25,1.2158,6.25,5.67,1187.18883,2021-03-23,2024-09-16,872,939,0.7252,5340.0,5.69,45.38,-99.09,1.2089,6.25,5.69,854.968085,2024-09-17,2026-03-20,375,369,0.7317,2075.0,5.62,40.26,-88.84,1.2359,5.88,5.62,352.75,-5010.0,0.17000000000000082,-0.01089999999999991,-2.6999999999999993,-301.0955510000001,-1690.0,0.9400000000000004,0.020100000000000007,-2.250000000000001,-110.554167,-6700.0,0.40000000000000036,-0.0028999999999999027,-2.6999999999999993,-389.4138969999999
combo__trend__long__w15__ge_0.333333__volume__both__w30__ge_50000__relvol__short__lb40__ge_0.85,combo,"{""family"": ""combo"", ""name"": ""combo__trend__long__w15__ge_0.333333__volume__both__w30__ge_50000__relvol__short__lb40__ge_0.85"", ""relvol_lookback"": 40, ""relvol_min"": 0.85, ""relvol_mode"": ""short"", ""trend_min"": 0.333333, ""trend_mode"": ""long"", ""trend_window"": 15, ""volume_min"": 50000.0, ""volume_mode"": ""both"", ""volume_window"": 30}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": false, ""ApplyRelativeVolumeFilterToShorts"": true, ""ApplyTrendEfficiencyFilterToLongs"": true, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": true, ""ApplyVolumeFilterToShorts"": true, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.333333, ""MinRelativeVolumeAtTime"": 0.85, ""MinSignalVolumeWindowSum"": 50000.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 40, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 30}",2021-03-23,2026-03-20,1247,1812,0.7279,10950.0,6.04,42.99,-92.81,1.2393,7.5,6.04,1460.858824,2021-03-23,2024-09-16,872,1316,0.7234,7675.0,5.83,44.53,-95.37,1.2211,7.5,5.83,1023.935294,2024-09-17,2026-03-20,375,496,0.7399,3275.0,6.6,39.01,-85.58,1.2966,6.77,6.6,484.074438,-2675.0,0.3100000000000005,0.0013000000000000789,-1.4499999999999993,-132.1283420000001,-490.0,1.92,0.08079999999999998,-1.3600000000000012,20.77027099999998,-3165.0,0.7700000000000005,0.020600000000000174,-1.4499999999999993,-115.74390300000005
combo__trend__long__w15__ge_0.333333__volume__both__w30__ge_50000__relvol__short__lb60__ge_0.85,combo,"{""family"": ""combo"", ""name"": ""combo__trend__long__w15__ge_0.333333__volume__both__w30__ge_50000__relvol__short__lb60__ge_0.85"", ""relvol_lookback"": 60, ""relvol_min"": 0.85, ""relvol_mode"": ""short"", ""trend_min"": 0.333333, ""trend_mode"": ""long"", ""trend_window"": 15, ""volume_min"": 50000.0, ""volume_mode"": ""both"", ""volume_window"": 30}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": false, ""ApplyRelativeVolumeFilterToShorts"": true, ""ApplyTrendEfficiencyFilterToLongs"": true, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": true, ""ApplyVolumeFilterToShorts"": true, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.333333, ""MinRelativeVolumeAtTime"": 0.85, ""MinSignalVolumeWindowSum"": 50000.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 60, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 30}",2021-03-23,2026-03-20,1247,1803,0.7293,11035.0,6.12,43.06,-93.41,1.2421,7.46,6.12,1479.988235,2021-03-23,2024-09-16,872,1310,0.7237,7505.0,5.73,44.53,-95.88,1.2162,7.46,5.73,1006.552941,2024-09-17,2026-03-20,375,493,0.7444,3530.0,7.16,39.25,-86.31,1.3246,6.12,7.16,576.711043,-2845.0,0.21000000000000085,-0.0036000000000000476,-1.4899999999999993,-149.51069500000006,-235.0,2.4800000000000004,0.10880000000000001,-2.0100000000000007,113.40687600000001,-3080.0,0.8500000000000005,0.023400000000000087,-1.4899999999999993,-96.61449199999993
combo__trend__long__w15__ge_0.333333__volume__long__w15__ge_50000__relvol__both__lb20__ge_1.00,combo,"{""family"": ""combo"", ""name"": ""combo__trend__long__w15__ge_0.333333__volume__long__w15__ge_50000__relvol__both__lb20__ge_1.00"", ""relvol_lookback"": 20, ""relvol_min"": 1.0, ""relvol_mode"": ""both"", ""trend_min"": 0.333333, ""trend_mode"": ""long"", ""trend_window"": 15, ""volume_min"": 50000.0, ""volume_mode"": ""long"", ""volume_window"": 15}","{""ATRTimeFrame"": 15, ""ATR_Length"": 20, ""AllowFriday"": true, ""AllowMonday"": true, ""AllowThursday"": true, ""AllowTuesday"": true, ""AllowWednesday"": true, ""ApplyRelativeVolumeFilterToLongs"": true, ""ApplyRelativeVolumeFilterToShorts"": true, ""ApplyTrendEfficiencyFilterToLongs"": true, ""ApplyTrendEfficiencyFilterToShorts"": false, ""ApplyVolumeFilterToLongs"": true, ""ApplyVolumeFilterToShorts"": false, ""ContractsPerTrade"": 1.0, ""EntryStart_Hour"": 10, ""EntryStart_Minute"": 0, ""FilterAsPercOfContractMARange"": 0.3, ""LastEntry_Hour"": 15, ""LastEntry_Minute"": 0, ""MarketClose_Hour"": 18, ""MarketClose_Minute"": 0, ""MinDirectionalTrendEfficiency15m"": 0.333333, ""MinRelativeVolumeAtTime"": 1.0, ""MinSignalVolumeWindowSum"": 50000.0, ""MinutesBeforeMarketCloseToClosePositions"": 5, ""NumDaysToConsiderPreviousContractMARange"": 5, ""RelativeVolumeLookbackDays"": 20, ""RetracementLevel"": 0.25, ""SL_ATRMultiplier"": 0.78, ""TP_ATRMultiplier"": 0.36, ""TrendEfficiencyWindowMinutes"": 15, ""VolumeWindowMinutes"": 15}",2021-03-23,2026-03-20,1247,1212,0.7409,9850.0,8.13,44.4,-95.62,1.3281,4.53,8.13,2172.094828,2021-03-23,2024-09-16,872,885,0.7412,7655.0,8.65,46.09,-98.6,1.339,4.53,8.65,1688.059483,2024-09-17,2026-03-20,375,327,0.7401,2195.0,6.71,39.83,-87.59,1.2948,5.13,6.71,427.769767,-2695.0,3.130000000000001,0.11919999999999997,-4.419999999999999,531.9958469999999,-1570.0,2.0300000000000002,0.07899999999999996,-3.000000000000001,-35.534400000000005,-4265.0,2.860000000000001,0.10940000000000016,-4.419999999999999,595.4921009999998
