session_date,entry_time,exit_time,direction,entry_price,exit_price,pnl_points,pnl_brl,exit_reason
2023-09-05,2023-09-05 09:55:00-03:00,2023-09-05 10:00:00-03:00,short,4985.0,4979.5,5.5,51.0,take_profit
2023-09-06,2023-09-06 12:25:00-03:00,2023-09-06 12:35:00-03:00,long,5002.0,4998.0,-4.0,-44.0,stop_loss
2023-09-06,2023-09-06 13:00:00-03:00,2023-09-06 13:55:00-03:00,long,5006.0,5002.5,-3.5,-39.0,stop_loss
2023-09-08,2023-09-08 09:50:00-03:00,2023-09-08 10:30:00-03:00,short,4995.0,4999.5,-4.5,-49.0,stop_loss
2023-09-08,2023-09-08 12:00:00-03:00,2023-09-08 12:10:00-03:00,short,4992.0,4996.0,-4.0,-44.0,stop_loss
2023-09-08,2023-09-11 06:00:00-03:00,2023-09-11 06:05:00-03:00,long,4977.0,4982.0,5.0,46.0,target_gap_open
2023-09-11,2023-09-11 10:05:00-03:00,2023-09-11 10:10:00-03:00,short,4946.0,4949.5,-3.5,-39.0,stop_loss
2023-09-11,2023-09-11 10:20:00-03:00,2023-09-11 11:05:00-03:00,short,4944.5,4939.5,5.0,46.0,take_profit
2023-09-11,2023-09-11 14:15:00-03:00,2023-09-11 14:55:00-03:00,short,4943.5,4946.0,-2.5,-29.0,stop_loss
2023-09-12,2023-09-12 13:30:00-03:00,2023-09-12 13:40:00-03:00,long,4967.0,4964.0,-3.0,-34.0,stop_loss
2023-09-13,2023-09-13 11:30:00-03:00,2023-09-13 11:45:00-03:00,long,4927.0,4923.5,-3.5,-39.0,stop_loss
2023-09-14,2023-09-14 11:40:00-03:00,2023-09-14 11:45:00-03:00,long,4887.0,4891.0,4.0,36.0,take_profit
2023-09-14,2023-09-14 14:25:00-03:00,2023-09-15 06:00:00-03:00,short,4881.0,4877.5,3.5,31.0,target_gap_open
2023-09-15,2023-09-15 11:55:00-03:00,2023-09-15 12:10:00-03:00,short,4874.5,4878.0,-3.5,-39.0,stop_loss
2023-09-15,2023-09-15 14:55:00-03:00,2023-09-18 06:00:00-03:00,short,4873.5,4884.0,-10.5,-109.0,stop_gap_open
2023-09-18,2023-09-18 11:55:00-03:00,2023-09-18 12:00:00-03:00,short,4854.0,4850.5,3.5,31.0,take_profit
2023-09-18,2023-09-18 12:05:00-03:00,2023-09-18 12:10:00-03:00,short,4853.5,4856.0,-2.5,-29.0,stop_loss
2023-09-18,2023-09-18 13:00:00-03:00,2023-09-18 13:20:00-03:00,long,4859.5,4862.5,3.0,26.0,take_profit
2023-09-18,2023-09-18 13:25:00-03:00,2023-09-18 13:40:00-03:00,long,4862.0,4865.0,3.0,26.0,take_profit
2023-09-19,2023-09-19 10:35:00-03:00,2023-09-19 11:30:00-03:00,long,4872.5,4869.5,-3.0,-34.0,stop_loss
2023-09-19,2023-09-19 12:45:00-03:00,2023-09-19 13:30:00-03:00,long,4881.0,4878.5,-2.5,-29.0,stop_loss
2023-09-19,2023-09-19 14:50:00-03:00,2023-09-20 06:00:00-03:00,short,4876.0,4865.0,11.0,106.0,target_gap_open
2023-09-20,2023-09-20 11:25:00-03:00,2023-09-20 11:35:00-03:00,long,4858.5,4862.0,3.5,31.0,take_profit
2023-09-21,2023-09-21 12:15:00-03:00,2023-09-21 12:50:00-03:00,long,4935.5,4940.0,4.5,41.0,take_profit
2023-09-22,2023-09-22 10:45:00-03:00,2023-09-22 11:20:00-03:00,long,4928.5,4933.0,4.5,41.0,take_profit
2023-09-22,2023-09-22 13:50:00-03:00,2023-09-22 14:25:00-03:00,long,4936.0,4939.5,3.5,31.0,take_profit
2023-09-22,2023-09-22 14:30:00-03:00,2023-09-22 14:55:00-03:00,long,4940.5,4938.0,-2.5,-29.0,stop_loss
2023-09-25,2023-09-25 10:05:00-03:00,2023-09-25 10:25:00-03:00,long,4969.5,4974.5,5.0,46.0,take_profit
2023-09-26,2023-09-26 11:55:00-03:00,2023-09-26 12:10:00-03:00,short,4977.0,4980.5,-3.5,-39.0,stop_loss
2023-09-28,2023-09-28 09:35:00-03:00,2023-09-28 10:10:00-03:00,short,5036.0,5044.0,-8.0,-84.0,stop_loss
2023-09-28,2023-09-28 13:25:00-03:00,2023-09-28 14:05:00-03:00,short,5040.5,5035.0,5.5,51.0,take_profit
2023-09-28,2023-09-28 14:10:00-03:00,2023-09-28 14:30:00-03:00,short,5034.5,5039.0,-4.5,-49.0,stop_loss
2023-09-29,2023-09-29 12:20:00-03:00,2023-09-29 12:25:00-03:00,long,5045.5,5052.5,7.0,66.0,take_profit
2023-09-29,2023-09-29 12:30:00-03:00,2023-09-29 12:55:00-03:00,long,5053.0,5047.0,-6.0,-64.0,stop_loss
2023-09-29,2023-09-29 14:50:00-03:00,2023-10-02 06:00:00-03:00,long,5054.5,5088.0,33.5,331.0,target_gap_open
2023-10-02,2023-10-02 09:55:00-03:00,2023-10-02 10:55:00-03:00,long,5094.5,5092.5,-2.0,-24.0,max_hold
2023-10-02,2023-10-02 14:20:00-03:00,2023-10-02 14:25:00-03:00,short,5083.0,5079.5,3.5,31.0,take_profit
2023-10-02,2023-10-02 14:30:00-03:00,2023-10-02 14:35:00-03:00,short,5077.5,5081.5,-4.0,-44.0,stop_gap_open
2023-10-03,2023-10-03 12:05:00-03:00,2023-10-03 12:10:00-03:00,long,5158.5,5164.0,5.5,51.0,take_profit
2023-10-03,2023-10-03 12:15:00-03:00,2023-10-03 12:25:00-03:00,long,5161.5,5167.5,6.0,56.0,take_profit
2023-10-03,2023-10-03 14:40:00-03:00,2023-10-03 14:45:00-03:00,long,5183.0,5188.0,5.0,46.0,take_profit
2023-10-03,2023-10-03 14:50:00-03:00,2023-10-04 06:00:00-03:00,long,5188.0,5162.0,-26.0,-264.0,stop_gap_open
2023-10-04,2023-10-04 12:25:00-03:00,2023-10-04 12:30:00-03:00,long,5175.5,5170.0,-5.5,-59.0,stop_loss
2023-10-04,2023-10-04 14:05:00-03:00,2023-10-04 14:20:00-03:00,long,5175.5,5171.0,-4.5,-49.0,stop_loss
2023-10-05,2023-10-05 11:30:00-03:00,2023-10-05 11:55:00-03:00,short,5186.0,5191.5,-5.5,-59.0,stop_loss
2023-10-05,2023-10-05 14:40:00-03:00,2023-10-05 14:45:00-03:00,short,5182.0,5185.0,-3.0,-34.0,stop_loss
2023-10-06,2023-10-06 13:20:00-03:00,2023-10-06 13:30:00-03:00,long,5180.0,5175.0,-5.0,-54.0,stop_loss
